Sex ,Length ,year,river,species
male,600,1983,Salcha,Chinook
male,620,1983,Salcha,Chinook
male,635,1983,Salcha,Chinook
male,640,1983,Salcha,Chinook
male,645,1983,Salcha,Chinook
male,660,1983,Salcha,Chinook
male,695,1983,Salcha,Chinook
male,705,1983,Salcha,Chinook
male,720,1983,Salcha,Chinook
male,720,1983,Salcha,Chinook
male,725,1983,Salcha,Chinook
male,735,1983,Salcha,Chinook
male,755,1983,Salcha,Chinook
male,755,1983,Salcha,Chinook
male,755,1983,Salcha,Chinook
male,765,1983,Salcha,Chinook
male,775,1983,Salcha,Chinook
male,780,1983,Salcha,Chinook
male,785,1983,Salcha,Chinook
male,795,1983,Salcha,Chinook
male,815,1983,Salcha,Chinook
male,830,1983,Salcha,Chinook
male,865,1983,Salcha,Chinook
male,875,1983,Salcha,Chinook
male,915,1983,Salcha,Chinook
male,915,1983,Salcha,Chinook
male,920,1983,Salcha,Chinook
male,955,1983,Salcha,Chinook
male,965,1983,Salcha,Chinook
male,980,1983,Salcha,Chinook
unknown,,1983,Salcha,Chinook
female,725,1983,Salcha,Chinook
female,745,1983,Salcha,Chinook
female,780,1983,Salcha,Chinook
female,780,1983,Salcha,Chinook
female,785,1983,Salcha,Chinook
female,790,1983,Salcha,Chinook
female,790,1983,Salcha,Chinook
female,795,1983,Salcha,Chinook
female,795,1983,Salcha,Chinook
female,805,1983,Salcha,Chinook
female,810,1983,Salcha,Chinook
female,815,1983,Salcha,Chinook
female,820,1983,Salcha,Chinook
female,825,1983,Salcha,Chinook
female,830,1983,Salcha,Chinook
female,845,1983,Salcha,Chinook
female,845,1983,Salcha,Chinook
female,850,1983,Salcha,Chinook
female,855,1983,Salcha,Chinook
female,860,1983,Salcha,Chinook
female,865,1983,Salcha,Chinook
female,865,1983,Salcha,Chinook
female,865,1983,Salcha,Chinook
female,870,1983,Salcha,Chinook
female,870,1983,Salcha,Chinook
female,875,1983,Salcha,Chinook
female,875,1983,Salcha,Chinook
female,880,1983,Salcha,Chinook
female,880,1983,Salcha,Chinook
female,885,1983,Salcha,Chinook
female,885,1983,Salcha,Chinook
female,890,1983,Salcha,Chinook
female,895,1983,Salcha,Chinook
female,895,1983,Salcha,Chinook
female,900,1983,Salcha,Chinook
female,900,1983,Salcha,Chinook
female,910,1983,Salcha,Chinook
female,915,1983,Salcha,Chinook
female,915,1983,Salcha,Chinook
female,920,1983,Salcha,Chinook
female,920,1983,Salcha,Chinook
female,925,1983,Salcha,Chinook
female,925,1983,Salcha,Chinook
female,930,1983,Salcha,Chinook
female,935,1983,Salcha,Chinook
female,935,1983,Salcha,Chinook
female,940,1983,Salcha,Chinook
female,940,1983,Salcha,Chinook
female,945,1983,Salcha,Chinook
female,950,1983,Salcha,Chinook
female,960,1983,Salcha,Chinook
female,960,1983,Salcha,Chinook
female,970,1983,Salcha,Chinook
female,975,1983,Salcha,Chinook
female,980,1983,Salcha,Chinook
female,1045,1983,Salcha,Chinook
male,402,1983,Salcha,Chinook
male,420,1983,Salcha,Chinook
male,426,1983,Salcha,Chinook
male,452,1983,Salcha,Chinook
male,483,1983,Salcha,Chinook
male,485,1983,Salcha,Chinook
male,500,1983,Salcha,Chinook
male,505,1983,Salcha,Chinook
male,520,1983,Salcha,Chinook
male,530,1983,Salcha,Chinook
male,540,1983,Salcha,Chinook
male,545,1983,Salcha,Chinook
male,550,1983,Salcha,Chinook
male,555,1983,Salcha,Chinook
male,560,1983,Salcha,Chinook
male,570,1983,Salcha,Chinook
male,595,1983,Salcha,Chinook
male,625,1983,Salcha,Chinook
male,630,1983,Salcha,Chinook
male,635,1983,Salcha,Chinook
male,640,1983,Salcha,Chinook
male,645,1983,Salcha,Chinook
male,655,1983,Salcha,Chinook
male,660,1983,Salcha,Chinook
male,665,1983,Salcha,Chinook
male,675,1983,Salcha,Chinook
male,710,1983,Salcha,Chinook
male,720,1983,Salcha,Chinook
male,725,1983,Salcha,Chinook
male,725,1983,Salcha,Chinook
male,730,1983,Salcha,Chinook
male,730,1983,Salcha,Chinook
male,735,1983,Salcha,Chinook
male,735,1983,Salcha,Chinook
male,735,1983,Salcha,Chinook
male,740,1983,Salcha,Chinook
male,745,1983,Salcha,Chinook
male,750,1983,Salcha,Chinook
male,770,1983,Salcha,Chinook
male,780,1983,Salcha,Chinook
male,785,1983,Salcha,Chinook
male,785,1983,Salcha,Chinook
male,785,1983,Salcha,Chinook
male,790,1983,Salcha,Chinook
male,805,1983,Salcha,Chinook
male,835,1983,Salcha,Chinook
male,840,1983,Salcha,Chinook
male,845,1983,Salcha,Chinook
male,850,1983,Salcha,Chinook
male,870,1983,Salcha,Chinook
male,890,1983,Salcha,Chinook
male,895,1983,Salcha,Chinook
male,900,1983,Salcha,Chinook
male,910,1983,Salcha,Chinook
male,920,1983,Salcha,Chinook
male,925,1983,Salcha,Chinook
male,930,1983,Salcha,Chinook
male,935,1983,Salcha,Chinook
male,945,1983,Salcha,Chinook
male,955,1983,Salcha,Chinook
male,960,1983,Salcha,Chinook
male,965,1983,Salcha,Chinook
male,970,1983,Salcha,Chinook
male,975,1983,Salcha,Chinook
male,980,1983,Salcha,Chinook
male,985,1983,Salcha,Chinook
male,995,1983,Salcha,Chinook
male,995,1983,Salcha,Chinook
male,1000,1983,Salcha,Chinook
male,1000,1983,Salcha,Chinook
male,1000,1983,Salcha,Chinook
male,1035,1983,Salcha,Chinook
male,,1983,Salcha,Chinook
male,,1983,Salcha,Chinook
unknown,880,1983,Salcha,Chinook
unknown,900,1983,Salcha,Chinook
unknown,,1983,Salcha,Chinook
unknown,,1983,Salcha,Chinook
unknown,,1983,Salcha,Chinook
female,620,1983,Salcha,Chinook
female,790,1983,Salcha,Chinook
female,815,1983,Salcha,Chinook
female,825,1983,Salcha,Chinook
female,854,1983,Salcha,Chinook
female,855,1983,Salcha,Chinook
female,860,1983,Salcha,Chinook
female,865,1983,Salcha,Chinook
female,870,1983,Salcha,Chinook
female,875,1983,Salcha,Chinook
female,905,1983,Salcha,Chinook
female,915,1983,Salcha,Chinook
female,920,1983,Salcha,Chinook
female,940,1983,Salcha,Chinook
female,970,1983,Salcha,Chinook
female,975,1983,Salcha,Chinook
female,1010,1983,Salcha,Chinook
female,1020,1983,Salcha,Chinook
male,460,1983,Salcha,Chinook
male,465,1983,Salcha,Chinook
male,540,1983,Salcha,Chinook
male,595,1983,Salcha,Chinook
male,665,1983,Salcha,Chinook
male,695,1983,Salcha,Chinook
male,810,1983,Salcha,Chinook
male,810,1983,Salcha,Chinook
male,820,1983,Salcha,Chinook
male,835,1983,Salcha,Chinook
male,900,1983,Salcha,Chinook
male,905,1983,Salcha,Chinook
male,910,1983,Salcha,Chinook
male,960,1983,Salcha,Chinook
male,965,1983,Salcha,Chinook
male,1002,1983,Salcha,Chinook
male,1030,1983,Salcha,Chinook
male,,1983,Salcha,Chinook
male,,1983,Salcha,Chinook
male,,1983,Salcha,Chinook
female,715,1984,Salcha,Chinook
female,730,1984,Salcha,Chinook
female,760,1984,Salcha,Chinook
female,770,1984,Salcha,Chinook
female,795,1984,Salcha,Chinook
female,815,1984,Salcha,Chinook
female,820,1984,Salcha,Chinook
female,825,1984,Salcha,Chinook
female,830,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,844,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,865,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,880,1984,Salcha,Chinook
female,885,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,895,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,925,1984,Salcha,Chinook
female,925,1984,Salcha,Chinook
female,935,1984,Salcha,Chinook
female,950,1984,Salcha,Chinook
female,955,1984,Salcha,Chinook
female,960,1984,Salcha,Chinook
female,970,1984,Salcha,Chinook
female,975,1984,Salcha,Chinook
female,980,1984,Salcha,Chinook
male,490,1984,Salcha,Chinook
male,510,1984,Salcha,Chinook
male,560,1984,Salcha,Chinook
male,575,1984,Salcha,Chinook
male,580,1984,Salcha,Chinook
male,600,1984,Salcha,Chinook
male,615,1984,Salcha,Chinook
male,630,1984,Salcha,Chinook
male,635,1984,Salcha,Chinook
male,655,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,685,1984,Salcha,Chinook
male,690,1984,Salcha,Chinook
male,695,1984,Salcha,Chinook
male,700,1984,Salcha,Chinook
male,710,1984,Salcha,Chinook
male,720,1984,Salcha,Chinook
male,735,1984,Salcha,Chinook
male,770,1984,Salcha,Chinook
male,780,1984,Salcha,Chinook
male,815,1984,Salcha,Chinook
male,830,1984,Salcha,Chinook
male,860,1984,Salcha,Chinook
male,860,1984,Salcha,Chinook
male,875,1984,Salcha,Chinook
male,880,1984,Salcha,Chinook
male,885,1984,Salcha,Chinook
male,990,1984,Salcha,Chinook
unknown,565,1984,Salcha,Chinook
unknown,695,1984,Salcha,Chinook
unknown,810,1984,Salcha,Chinook
unknown,850,1984,Salcha,Chinook
unknown,855,1984,Salcha,Chinook
unknown,880,1984,Salcha,Chinook
unknown,890,1984,Salcha,Chinook
unknown,940,1984,Salcha,Chinook
female,720,1984,Salcha,Chinook
female,780,1984,Salcha,Chinook
female,785,1984,Salcha,Chinook
female,790,1984,Salcha,Chinook
female,810,1984,Salcha,Chinook
female,820,1984,Salcha,Chinook
female,825,1984,Salcha,Chinook
female,830,1984,Salcha,Chinook
female,835,1984,Salcha,Chinook
female,835,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,845,1984,Salcha,Chinook
female,850,1984,Salcha,Chinook
female,850,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,865,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,880,1984,Salcha,Chinook
female,885,1984,Salcha,Chinook
female,885,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,905,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,930,1984,Salcha,Chinook
female,940,1984,Salcha,Chinook
female,950,1984,Salcha,Chinook
female,960,1984,Salcha,Chinook
female,1015,1984,Salcha,Chinook
male,515,1984,Salcha,Chinook
male,550,1984,Salcha,Chinook
male,570,1984,Salcha,Chinook
male,600,1984,Salcha,Chinook
male,615,1984,Salcha,Chinook
male,620,1984,Salcha,Chinook
male,620,1984,Salcha,Chinook
male,630,1984,Salcha,Chinook
male,635,1984,Salcha,Chinook
male,650,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,685,1984,Salcha,Chinook
male,690,1984,Salcha,Chinook
male,700,1984,Salcha,Chinook
male,710,1984,Salcha,Chinook
male,720,1984,Salcha,Chinook
male,730,1984,Salcha,Chinook
male,740,1984,Salcha,Chinook
male,750,1984,Salcha,Chinook
male,760,1984,Salcha,Chinook
male,765,1984,Salcha,Chinook
male,770,1984,Salcha,Chinook
male,785,1984,Salcha,Chinook
male,790,1984,Salcha,Chinook
male,870,1984,Salcha,Chinook
male,880,1984,Salcha,Chinook
male,885,1984,Salcha,Chinook
male,940,1984,Salcha,Chinook
male,950,1984,Salcha,Chinook
male,960,1984,Salcha,Chinook
male,970,1984,Salcha,Chinook
female,650,1984,Salcha,Chinook
female,695,1984,Salcha,Chinook
female,720,1984,Salcha,Chinook
female,725,1984,Salcha,Chinook
female,770,1984,Salcha,Chinook
female,780,1984,Salcha,Chinook
female,780,1984,Salcha,Chinook
female,785,1984,Salcha,Chinook
female,790,1984,Salcha,Chinook
female,795,1984,Salcha,Chinook
female,795,1984,Salcha,Chinook
female,805,1984,Salcha,Chinook
female,810,1984,Salcha,Chinook
female,820,1984,Salcha,Chinook
female,825,1984,Salcha,Chinook
female,830,1984,Salcha,Chinook
female,835,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,845,1984,Salcha,Chinook
female,850,1984,Salcha,Chinook
female,855,1984,Salcha,Chinook
female,855,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,865,1984,Salcha,Chinook
female,865,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,875,1984,Salcha,Chinook
female,875,1984,Salcha,Chinook
female,880,1984,Salcha,Chinook
female,885,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,895,1984,Salcha,Chinook
female,900,1984,Salcha,Chinook
female,900,1984,Salcha,Chinook
female,900,1984,Salcha,Chinook
female,905,1984,Salcha,Chinook
female,905,1984,Salcha,Chinook
female,910,1984,Salcha,Chinook
female,910,1984,Salcha,Chinook
female,915,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,920,1984,Salcha,Chinook
female,930,1984,Salcha,Chinook
female,930,1984,Salcha,Chinook
female,940,1984,Salcha,Chinook
female,940,1984,Salcha,Chinook
female,945,1984,Salcha,Chinook
female,950,1984,Salcha,Chinook
female,950,1984,Salcha,Chinook
female,955,1984,Salcha,Chinook
female,960,1984,Salcha,Chinook
female,960,1984,Salcha,Chinook
female,965,1984,Salcha,Chinook
female,970,1984,Salcha,Chinook
female,970,1984,Salcha,Chinook
female,970,1984,Salcha,Chinook
female,980,1984,Salcha,Chinook
female,985,1984,Salcha,Chinook
female,,1984,Salcha,Chinook
male,470,1984,Salcha,Chinook
male,480,1984,Salcha,Chinook
male,485,1984,Salcha,Chinook
male,490,1984,Salcha,Chinook
male,500,1984,Salcha,Chinook
male,510,1984,Salcha,Chinook
male,520,1984,Salcha,Chinook
male,525,1984,Salcha,Chinook
male,530,1984,Salcha,Chinook
male,535,1984,Salcha,Chinook
male,540,1984,Salcha,Chinook
male,545,1984,Salcha,Chinook
male,550,1984,Salcha,Chinook
male,560,1984,Salcha,Chinook
male,565,1984,Salcha,Chinook
male,580,1984,Salcha,Chinook
male,590,1984,Salcha,Chinook
male,590,1984,Salcha,Chinook
male,600,1984,Salcha,Chinook
male,615,1984,Salcha,Chinook
male,625,1984,Salcha,Chinook
male,630,1984,Salcha,Chinook
male,635,1984,Salcha,Chinook
male,640,1984,Salcha,Chinook
male,650,1984,Salcha,Chinook
male,650,1984,Salcha,Chinook
male,655,1984,Salcha,Chinook
male,660,1984,Salcha,Chinook
male,665,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,675,1984,Salcha,Chinook
male,675,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,690,1984,Salcha,Chinook
male,695,1984,Salcha,Chinook
male,695,1984,Salcha,Chinook
male,700,1984,Salcha,Chinook
male,705,1984,Salcha,Chinook
male,710,1984,Salcha,Chinook
male,715,1984,Salcha,Chinook
male,720,1984,Salcha,Chinook
male,725,1984,Salcha,Chinook
male,730,1984,Salcha,Chinook
male,735,1984,Salcha,Chinook
male,740,1984,Salcha,Chinook
male,740,1984,Salcha,Chinook
male,745,1984,Salcha,Chinook
male,750,1984,Salcha,Chinook
male,750,1984,Salcha,Chinook
male,755,1984,Salcha,Chinook
male,760,1984,Salcha,Chinook
male,760,1984,Salcha,Chinook
male,780,1984,Salcha,Chinook
male,780,1984,Salcha,Chinook
male,790,1984,Salcha,Chinook
male,820,1984,Salcha,Chinook
male,825,1984,Salcha,Chinook
male,830,1984,Salcha,Chinook
male,835,1984,Salcha,Chinook
male,870,1984,Salcha,Chinook
male,875,1984,Salcha,Chinook
male,880,1984,Salcha,Chinook
male,920,1984,Salcha,Chinook
male,920,1984,Salcha,Chinook
male,925,1984,Salcha,Chinook
male,935,1984,Salcha,Chinook
male,940,1984,Salcha,Chinook
male,950,1984,Salcha,Chinook
male,960,1984,Salcha,Chinook
male,970,1984,Salcha,Chinook
male,980,1984,Salcha,Chinook
male,1000,1984,Salcha,Chinook
male,1000,1984,Salcha,Chinook
male,1040,1984,Salcha,Chinook
female,640,1984,Salcha,Chinook
female,690,1984,Salcha,Chinook
female,740,1984,Salcha,Chinook
female,740,1984,Salcha,Chinook
female,755,1984,Salcha,Chinook
female,760,1984,Salcha,Chinook
female,775,1984,Salcha,Chinook
female,805,1984,Salcha,Chinook
female,815,1984,Salcha,Chinook
female,820,1984,Salcha,Chinook
female,820,1984,Salcha,Chinook
female,825,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,840,1984,Salcha,Chinook
female,850,1984,Salcha,Chinook
female,850,1984,Salcha,Chinook
female,855,1984,Salcha,Chinook
female,855,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,860,1984,Salcha,Chinook
female,865,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,870,1984,Salcha,Chinook
female,875,1984,Salcha,Chinook
female,880,1984,Salcha,Chinook
female,880,1984,Salcha,Chinook
female,885,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,890,1984,Salcha,Chinook
female,895,1984,Salcha,Chinook
female,895,1984,Salcha,Chinook
female,900,1984,Salcha,Chinook
female,900,1984,Salcha,Chinook
female,930,1984,Salcha,Chinook
female,930,1984,Salcha,Chinook
female,935,1984,Salcha,Chinook
female,935,1984,Salcha,Chinook
female,940,1984,Salcha,Chinook
female,945,1984,Salcha,Chinook
female,955,1984,Salcha,Chinook
female,970,1984,Salcha,Chinook
female,975,1984,Salcha,Chinook
female,985,1984,Salcha,Chinook
female,1015,1984,Salcha,Chinook
female,,1984,Salcha,Chinook
male,450,1984,Salcha,Chinook
male,475,1984,Salcha,Chinook
male,490,1984,Salcha,Chinook
male,490,1984,Salcha,Chinook
male,500,1984,Salcha,Chinook
male,505,1984,Salcha,Chinook
male,515,1984,Salcha,Chinook
male,520,1984,Salcha,Chinook
male,530,1984,Salcha,Chinook
male,535,1984,Salcha,Chinook
male,545,1984,Salcha,Chinook
male,555,1984,Salcha,Chinook
male,590,1984,Salcha,Chinook
male,605,1984,Salcha,Chinook
male,610,1984,Salcha,Chinook
male,610,1984,Salcha,Chinook
male,620,1984,Salcha,Chinook
male,620,1984,Salcha,Chinook
male,625,1984,Salcha,Chinook
male,630,1984,Salcha,Chinook
male,640,1984,Salcha,Chinook
male,650,1984,Salcha,Chinook
male,655,1984,Salcha,Chinook
male,655,1984,Salcha,Chinook
male,656,1984,Salcha,Chinook
male,660,1984,Salcha,Chinook
male,665,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,670,1984,Salcha,Chinook
male,675,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,680,1984,Salcha,Chinook
male,685,1984,Salcha,Chinook
male,690,1984,Salcha,Chinook
male,690,1984,Salcha,Chinook
male,695,1984,Salcha,Chinook
male,700,1984,Salcha,Chinook
male,710,1984,Salcha,Chinook
male,710,1984,Salcha,Chinook
male,715,1984,Salcha,Chinook
male,720,1984,Salcha,Chinook
male,725,1984,Salcha,Chinook
male,730,1984,Salcha,Chinook
male,735,1984,Salcha,Chinook
male,735,1984,Salcha,Chinook
male,740,1984,Salcha,Chinook
male,745,1984,Salcha,Chinook
male,745,1984,Salcha,Chinook
male,750,1984,Salcha,Chinook
male,760,1984,Salcha,Chinook
male,765,1984,Salcha,Chinook
male,790,1984,Salcha,Chinook
male,810,1984,Salcha,Chinook
male,815,1984,Salcha,Chinook
male,825,1984,Salcha,Chinook
male,845,1984,Salcha,Chinook
male,865,1984,Salcha,Chinook
male,870,1984,Salcha,Chinook
male,880,1984,Salcha,Chinook
male,885,1984,Salcha,Chinook
male,890,1984,Salcha,Chinook
male,900,1984,Salcha,Chinook
male,920,1984,Salcha,Chinook
male,925,1984,Salcha,Chinook
male,950,1984,Salcha,Chinook
male,960,1984,Salcha,Chinook
male,970,1984,Salcha,Chinook
male,1060,1984,Salcha,Chinook
male,1065,1984,Salcha,Chinook
male,,1984,Salcha,Chinook
male,,1984,Salcha,Chinook
female,720,1984,Salcha,Chinook
female,780,1984,Salcha,Chinook
